outer_fold,inner_auc_mean,inner_auc_std,inner_auc_n_folds,C,l1_ratio,feature_select_enabled,feature_select_mode,feature_select_k_kin,feature_select_kin_method,feature_select_max_abs_corr,feature_select_max_zero_rate
0,0.5585967626221864,0.010917387347533482,3,2.0,0.25,True,block_kinematic,32,topk_auc,0.95,0.95
0,0.5450395963107828,0.016207256310876734,3,2.0,0.25,True,block_kinematic,32,mrmr,0.9,0.9
0,0.5431673944385809,0.01672723797782927,3,2.0,0.25,True,block_kinematic,32,mrmr,0.9,0.95
0,0.5400927305588322,0.016453742997835585,3,2.0,0.25,True,block_kinematic,32,mrmr,0.95,0.9
0,0.5433283837944856,0.015293701860451975,3,2.0,0.25,True,block_kinematic,32,mrmr,0.95,0.95
0,0.5710666687361603,0.03140958537192368,3,2.0,0.5,True,block_kinematic,0,topk_auc,0.9,0.9
0,0.5710666687361603,0.03140958537192368,3,2.0,0.5,True,block_kinematic,0,topk_auc,0.9,0.95
0,0.5710666687361603,0.03140958537192368,3,2.0,0.5,True,block_kinematic,0,topk_auc,0.95,0.9
0,0.5710666687361603,0.03140958537192368,3,2.0,0.5,True,block_kinematic,0,topk_auc,0.95,0.95
0,0.5710666687361603,0.03140958537192368,3,2.0,0.5,True,block_kinematic,0,mrmr,0.9,0.9
0,0.5710666687361603,0.03140958537192368,3,2.0,0.5,True,block_kinematic,0,mrmr,0.9,0.95
0,0.5710666687361603,0.03140958537192368,3,2.0,0.5,True,block_kinematic,0,mrmr,0.95,0.9
0,0.5710666687361603,0.03140958537192368,3,2.0,0.5,True,block_kinematic,0,mrmr,0.95,0.95
0,0.5552340079882453,0.021292216150473133,3,2.0,0.5,True,block_kinematic,8,topk_auc,0.9,0.9
0,0.5552340079882453,0.021292216150473133,3,2.0,0.5,True,block_kinematic,8,topk_auc,0.9,0.95
0,0.5780518132213047,0.03046156787571234,3,2.0,0.5,True,block_kinematic,8,topk_auc,0.95,0.9
0,0.5780518132213047,0.03046156787571234,3,2.0,0.5,True,block_kinematic,8,topk_auc,0.95,0.95
0,0.5508753095617502,0.016837672062351757,3,2.0,0.5,True,block_kinematic,8,mrmr,0.9,0.9
0,0.5508753095617502,0.016837672062351757,3,2.0,0.5,True,block_kinematic,8,mrmr,0.9,0.95
0,0.5508753095617502,0.016837672062351757,3,2.0,0.5,True,block_kinematic,8,mrmr,0.95,0.9
0,0.5508753095617502,0.016837672062351757,3,2.0,0.5,True,block_kinematic,8,mrmr,0.95,0.95
0,0.543262677372847,0.006569005295851121,3,2.0,0.5,True,block_kinematic,16,topk_auc,0.9,0.9
0,0.543262677372847,0.006569005295851121,3,2.0,0.5,True,block_kinematic,16,topk_auc,0.9,0.95
0,0.5511477928850811,0.024132284357435377,3,2.0,0.5,True,block_kinematic,16,topk_auc,0.95,0.9
0,0.5511477928850811,0.024132284357435377,3,2.0,0.5,True,block_kinematic,16,topk_auc,0.95,0.95
0,0.552776484344281,0.009322754370876077,3,2.0,0.5,True,block_kinematic,16,mrmr,0.9,0.9
0,0.5537227602905569,0.009870682556467164,3,2.0,0.5,True,block_kinematic,16,mrmr,0.9,0.95
0,0.5522982588660554,0.009990359207118236,3,2.0,0.5,True,block_kinematic,16,mrmr,0.95,0.9
