feature,importance
component_20__curvature__q1__mean,0.0
component_20__curvature__q1__std,0.0
component_20__curvature__q1__max,0.0
component_20__curvature__q3__mean,0.0
component_20__curvature__q3__std,0.0
component_20__curvature__max__std,0.0
component_20__curvature__max__min,0.0
component_20__radius__q3__count,0.0
component_21__radius__sd__std,0.0
component_21__radius__sd__max,0.0
component_21__radius__median__std,0.0
component_21__radius__min__std,0.0
component_21__radius__min__min,0.0
component_21__radius__q1__std,0.0
component_21__radius__q3__std,0.0
component_21__radius__max__std,0.0
component_21__radius__mean__std,0.0
component_20__radius__max__std,0.0
component_20__length__std,0.0
component_20__tortuosity__std,0.0
component_20__volume__mean,0.0
component_20__volume__std,0.0
component_20__curvature__mean__std,0.0
component_20__curvature__mean__min,0.0
component_20__curvature__sd__mean,0.0
component_20__curvature__min__max,0.0
component_20__curvature__sd__min,0.0
component_20__curvature__sd__max,0.0
component_20__curvature__median__mean,0.0
component_20__curvature__median__std,0.0
component_20__curvature__median__min,0.0
component_20__curvature__median__max,0.0
component_20__curvature__min__mean,0.0
component_20__curvature__min__min,0.0
component_20__curvature__sd__std,0.0
component_24__curvature__q3__mean,0.0
component_24__curvature__q3__std,0.0
component_24__curvature__q3__min,0.0
component_24__curvature__q3__max,0.0
component_24__curvature__q3__count,0.0
component_24__curvature__max__max,0.0
component_24__curvature__max__count,0.0
component_23__radius__median__mean,0.0
component_24_bifurcation__angles__pair2__min,0.0
component_24_bifurcation__angles__pair2__max,0.0
component_24_bifurcation__angles__pair2__count,0.0
component_24_bifurcation__angles__pair3__mean,0.0
component_24_bifurcation__angles__pair3__std,0.0
component_24_bifurcation__angles__pair3__min,0.0
component_24_bifurcation__angles__pair3__max,0.0
component_24_bifurcation__angles__pair3__count,0.0
component_24_bifurcation__angles__pair2__std,0.0
component_24__curvature__mean__min,0.0
component_24__curvature__sd__mean,0.0
component_24__curvature__sd__std,0.0
component_24__curvature__sd__min,0.0
component_24__curvature__sd__count,0.0
component_24__curvature__median__mean,0.0
component_24__curvature__median__min,0.0
component_24__curvature__q1__max,0.0
component_24__curvature__median__count,0.0
component_24__curvature__min__mean,0.0
component_24__curvature__min__std,0.0
component_24__curvature__min__min,0.0
component_24__curvature__min__max,0.0
component_24__curvature__min__count,0.0
component_24__curvature__q1__mean,0.0
component_24__curvature__q1__std,0.0
component_24__curvature__median__max,0.0
component_16_bifurcation__angles__pair3__count,0.0
component_1_bifurcation__angles__pair2__max,0.0
component_1_bifurcation__angles__pair3__std,0.0
component_5_bifurcation__angles__pair1__max,0.0
component_5_bifurcation__angles__pair1__count,0.0
component_5_bifurcation__angles__pair3__mean,0.0
component_5_bifurcation__angles__pair3__std,0.0
component_7_bifurcation__angles__pair1__mean,0.0
component_17_bifurcation__angles__pair1__mean,0.0
component_17_bifurcation__angles__pair1__std,0.0
component_17_bifurcation__angles__pair1__min,0.0
component_17_bifurcation__angles__pair1__max,0.0
component_17_bifurcation__angles__pair1__count,0.0
component_17_bifurcation__angles__pair2__mean,0.0
component_17_bifurcation__angles__pair2__std,0.0
component_17_bifurcation__angles__pair2__min,0.0
component_5_bifurcation__angles__pair3__count,0.0
component_7_bifurcation__angles__pair1__std,0.0
component_7_bifurcation__angles__pair1__max,0.0
component_7_bifurcation__angles__pair2__mean,0.0
component_7_bifurcation__angles__pair2__std,0.0
component_7_bifurcation__angles__pair2__min,0.0
component_7_bifurcation__angles__pair3__max,0.0
component_7_bifurcation__angles__pair3__count,0.0
component_16_bifurcation__angles__pair1__min,0.0
component_16_bifurcation__angles__pair3__min,0.0
component_16_bifurcation__angles__pair1__count,0.0
component_16_bifurcation__angles__pair2__mean,0.0
component_16_bifurcation__angles__pair2__std,0.0
component_16_bifurcation__angles__pair2__min,0.0
component_16_bifurcation__angles__pair2__max,0.0
component_16_bifurcation__angles__pair2__count,0.0
component_16_bifurcation__angles__pair3__mean,0.0
component_16_bifurcation__angles__pair3__std,0.0
component_16_bifurcation__angles__pair1__max,0.0
component_23__curvature__mean__min,0.0
component_23__curvature__mean__max,0.0
component_23__curvature__median__std,0.0
component_23__curvature__median__min,0.0
component_23__curvature__median__max,0.0
component_23__curvature__min__mean,0.0
component_23__curvature__min__std,0.0
component_24__volume__count,0.0
component_23__curvature__min__max,0.0
component_23__curvature__q1__mean,0.0
component_23__curvature__q1__std,0.0
component_23__curvature__q1__min,0.0
component_23__curvature__q1__max,0.0
component_23__curvature__q3__mean,0.0
component_23__curvature__q3__std,0.0
component_23__curvature__q3__min,0.0
component_23__curvature__min__min,0.0
component_23__radius__median__std,0.0
component_23__radius__min__std,0.0
component_23__radius__min__min,0.0
component_23__radius__min__max,0.0
component_23__radius__min__count,0.0
component_23__radius__q1__std,0.0
component_23__radius__q1__count,0.0
component_23__curvature__mean__std,0.0
component_23__radius__q3__min,0.0
component_23__radius__max__mean,0.0
component_23__radius__max__std,0.0
component_23__radius__max__max,0.0
component_23__length__std,0.0
component_23__tortuosity__std,0.0
component_23__volume__min,0.0
component_23__volume__count,0.0
component_23__radius__q3__std,0.0
component_24__radius__q1__mean,0.0
component_24__radius__q1__max,0.0
component_24__radius__q1__count,0.0
component_24__radius__q3__mean,0.0
component_24__radius__q3__std,0.0
component_24__radius__q3__max,0.0
component_24__radius__max__min,0.0
component_23__curvature__q3__count,0.0
component_24__length__std,0.0
component_24__length__count,0.0
component_24__tortuosity__min,0.0
component_24__tortuosity__max,0.0
component_24__volume__mean,0.0
component_24__volume__std,0.0
component_24__volume__min,0.0
component_24__volume__max,0.0
component_24__radius__max__count,0.0
component_23__curvature__max__mean,0.0
component_23__curvature__max__std,0.0
component_23__curvature__max__min,0.0
component_23__curvature__max__max,0.0
component_24__radius__mean__mean,0.0
component_24__radius__mean__std,0.0
component_24__radius__mean__min,0.0
component_24__radius__mean__max,0.0
component_24__radius__min__max,0.0
component_24__radius__sd__std,0.0
component_24__radius__sd__max,0.0
component_24__radius__median__std,0.0
component_24__radius__median__min,0.0
component_24__radius__median__max,0.0
component_24__radius__median__count,0.0
component_24__radius__min__mean,0.0
component_24__radius__min__min,0.0
component_24__radius__mean__count,0.0
component_57__radius__mean__mean,0.0
component_57__radius__mean__std,0.0
component_57__radius__mean__min,0.0
component_57__radius__mean__max,0.0
component_57__radius__sd__mean,0.0
component_57__radius__sd__std,0.0
component_57__radius__sd__min,0.0
component_40__curvature__q1__min,0.0
component_57__radius__sd__count,0.0
component_57__radius__median__mean,0.0
component_57__radius__median__std,0.0
component_57__radius__median__min,0.0
component_57__radius__median__count,0.0
component_57__radius__min__mean,0.0
component_57__radius__min__std,0.0
component_57__radius__min__min,0.0
component_57__radius__sd__max,0.0
component_56__curvature__min__max,0.0
component_56__curvature__min__count,0.0
component_56__curvature__q1__mean,0.0
component_56__curvature__q1__std,0.0
component_56__curvature__q1__min,0.0
component_56__curvature__q1__max,0.0
component_56__curvature__q1__count,0.0
component_56__curvature__max__count,0.0
component_56__curvature__q3__std,0.0
component_56__curvature__q3__min,0.0
component_56__curvature__q3__max,0.0
component_56__curvature__q3__count,0.0
component_56__curvature__max__mean,0.0
component_56__curvature__max__std,0.0
component_56__curvature__max__min,0.0
component_56__curvature__max__max,0.0
component_56__curvature__q3__mean,0.0
component_57__length__std,0.0
component_57__length__min,0.0
component_57__length__max,0.0
component_57__length__count,0.0
component_57__tortuosity__mean,0.0
component_57__tortuosity__std,0.0
component_57__tortuosity__min,0.0
component_57__radius__min__max,0.0
component_57__tortuosity__count,0.0
component_57__volume__mean,0.0
component_57__volume__std,0.0
component_57__volume__min,0.0
component_57__volume__max,0.0
component_57__volume__count,0.0
component_57__curvature__mean__mean,0.0
component_57__curvature__mean__std,0.0
component_57__tortuosity__max,0.0
component_57__radius__min__count,0.0
component_57__radius__q1__mean,0.0
component_57__radius__q1__std,0.0
component_57__radius__q1__min,0.0
component_57__radius__q1__max,0.0
component_57__radius__q1__count,0.0
component_57__radius__q3__mean,0.0
component_57__length__mean,0.0
component_57__radius__q3__min,0.0
component_57__radius__q3__max,0.0
component_57__radius__q3__count,0.0
component_57__radius__max__mean,0.0
component_57__radius__max__std,0.0
component_57__radius__max__min,0.0
component_57__radius__max__max,0.0
component_57__radius__max__count,0.0
component_57__radius__q3__std,0.0
component_56__radius__median__count,0.0
component_56__radius__min__mean,0.0
component_56__radius__min__std,0.0
component_56__radius__min__max,0.0
component_56__radius__min__count,0.0
component_56__radius__q1__mean,0.0
component_56__radius__q1__std,0.0
component_56__curvature__min__min,0.0
component_56__radius__q1__max,0.0
component_56__radius__q1__count,0.0
component_56__radius__q3__mean,0.0
component_56__radius__q3__std,0.0
component_56__radius__q3__min,0.0
component_56__radius__q3__max,0.0
component_56__radius__q3__count,0.0
component_56__radius__max__mean,0.0
component_56__radius__q1__min,0.0
component_55__curvature__max__min,0.0
component_55__curvature__max__max,0.0
component_55__curvature__max__count,0.0
component_56__radius__mean__mean,0.0
component_56__radius__mean__std,0.0
component_56__radius__mean__min,0.0
component_56__radius__mean__max,0.0
component_56__radius__median__max,0.0
component_56__radius__sd__mean,0.0
component_56__radius__sd__std,0.0
component_56__radius__sd__min,0.0
component_56__radius__sd__max,0.0
component_56__radius__sd__count,0.0
component_56__radius__median__mean,0.0
component_56__radius__median__std,0.0
component_56__radius__median__min,0.0
component_56__radius__mean__count,0.0
component_56__curvature__mean__mean,0.0
component_56__curvature__mean__std,0.0
component_56__curvature__mean__min,0.0
component_56__curvature__mean__max,0.0
component_56__curvature__mean__count,0.0
component_56__curvature__sd__mean,0.0
component_56__curvature__sd__std,0.0
component_56__radius__max__std,0.0
component_56__curvature__sd__max,0.0
component_56__curvature__sd__count,0.0
component_56__curvature__median__mean,0.0
component_56__curvature__median__std,0.0
component_56__curvature__median__min,0.0
component_56__curvature__median__count,0.0
component_56__curvature__min__mean,0.0
component_56__curvature__min__std,0.0
component_56__curvature__sd__min,0.0
component_56__radius__max__min,0.0
component_56__radius__max__max,0.0
component_56__radius__max__count,0.0
component_56__length__mean,0.0
component_56__length__std,0.0
component_56__length__min,0.0
component_56__length__max,0.0
component_56__length__count,0.0
component_56__volume__count,0.0
component_56__tortuosity__std,0.0
component_56__tortuosity__min,0.0
component_56__tortuosity__max,0.0
component_56__tortuosity__count,0.0
component_56__volume__mean,0.0
component_56__volume__std,0.0
component_56__volume__min,0.0
component_56__volume__max,0.0
component_56__tortuosity__mean,0.0
component_58__curvature__sd__mean,0.0
component_58__curvature__sd__std,0.0
component_58__curvature__sd__min,0.0
component_58__curvature__sd__max,0.0
component_58__curvature__sd__count,0.0
component_58__curvature__median__mean,0.0
component_58__curvature__median__std,0.0
component_57__curvature__mean__min,0.0
component_58__curvature__median__count,0.0
component_58__curvature__min__mean,0.0
component_58__curvature__min__std,0.0
component_58__curvature__min__min,0.0
component_58__curvature__min__max,0.0
component_58__curvature__min__count,0.0
component_58__curvature__q1__mean,0.0
component_58__curvature__q1__std,0.0
component_58__curvature__median__min,0.0
component_58__length__max,0.0
component_58__length__count,0.0
component_58__tortuosity__mean,0.0
component_58__tortuosity__std,0.0
component_58__tortuosity__min,0.0
component_58__tortuosity__max,0.0
component_58__tortuosity__count,0.0
component_58__curvature__mean__count,0.0
component_58__volume__std,0.0
component_58__volume__min,0.0
component_58__volume__max,0.0
component_58__volume__count,0.0
component_58__curvature__mean__mean,0.0
component_58__curvature__mean__std,0.0
component_58__curvature__mean__min,0.0
component_58__curvature__mean__max,0.0
component_58__volume__mean,0.0
component_59__radius__sd__mean,0.0
component_59__radius__sd__std,0.0
component_59__radius__sd__min,0.0
component_59__radius__sd__max,0.0
component_59__radius__sd__count,0.0
component_59__radius__median__mean,0.0
component_59__radius__median__std,0.0
component_58__curvature__q1__min,0.0
component_59__radius__median__max,0.0
component_59__radius__median__count,0.0
component_59__radius__min__mean,0.0
component_59__radius__min__std,0.0
component_59__radius__min__min,0.0
component_59__radius__min__max,0.0
component_59__radius__min__count,0.0
component_59__radius__q1__mean,0.0
component_59__radius__median__min,0.0
component_58__curvature__q1__max,0.0
component_58__curvature__q1__count,0.0
component_58__curvature__q3__mean,0.0
component_58__curvature__q3__std,0.0
component_58__curvature__q3__min,0.0
component_58__curvature__q3__max,0.0
component_58__curvature__q3__count,0.0
component_59__radius__mean__count,0.0
component_58__curvature__max__std,0.0
component_58__curvature__max__min,0.0
component_58__curvature__max__max,0.0
component_58__curvature__max__count,0.0
component_59__radius__mean__mean,0.0
component_59__radius__mean__std,0.0
component_59__radius__mean__min,0.0
component_59__radius__mean__max,0.0
component_58__curvature__max__mean,0.0
component_57__curvature__q1__std,0.0
component_57__curvature__q1__min,0.0
component_57__curvature__q1__max,0.0
component_57__curvature__q1__count,0.0
component_57__curvature__q3__mean,0.0
component_57__curvature__q3__std,0.0
component_57__curvature__q3__min,0.0
component_58__length__min,0.0
component_57__curvature__q3__count,0.0
component_57__curvature__max__mean,0.0
component_57__curvature__max__std,0.0
component_57__curvature__max__min,0.0
component_57__curvature__max__max,0.0
component_57__curvature__max__count,0.0
component_58__radius__mean__mean,0.0
component_58__radius__mean__std,0.0
component_57__curvature__q3__max,0.0
component_57__curvature__mean__max,0.0
component_57__curvature__mean__count,0.0
component_57__curvature__sd__mean,0.0
component_57__curvature__sd__std,0.0
component_57__curvature__sd__min,0.0
component_57__curvature__sd__max,0.0
component_57__curvature__sd__count,0.0
component_57__curvature__q1__mean,0.0
component_57__curvature__median__std,0.0
component_57__curvature__median__min,0.0
component_57__curvature__median__max,0.0
component_57__curvature__min__mean,0.0
component_57__curvature__min__std,0.0
component_57__curvature__min__min,0.0
component_57__curvature__min__max,0.0
component_57__curvature__min__count,0.0
component_57__curvature__median__mean,0.0
component_58__radius__q1__std,0.0
component_58__radius__q1__min,0.0
component_58__radius__q1__max,0.0
component_58__radius__q1__count,0.0
component_58__radius__q3__mean,0.0
component_58__radius__q3__std,0.0
component_58__radius__q3__min,0.0
component_58__radius__mean__min,0.0
component_58__radius__q3__count,0.0
component_58__radius__max__mean,0.0
component_58__radius__max__std,0.0
component_58__radius__max__min,0.0
component_58__radius__max__max,0.0
component_58__radius__max__count,0.0
component_58__length__mean,0.0
component_58__length__std,0.0
component_58__radius__q3__max,0.0
component_58__radius__mean__max,0.0
component_58__radius__mean__count,0.0
component_58__radius__sd__mean,0.0
component_58__radius__sd__std,0.0
component_58__radius__sd__min,0.0
component_58__radius__sd__max,0.0
component_58__radius__sd__count,0.0
component_58__radius__median__mean,0.0
component_58__radius__q1__mean,0.0
component_58__radius__median__min,0.0
component_58__radius__median__max,0.0
component_58__radius__median__count,0.0
component_58__radius__min__mean,0.0
component_58__radius__min__std,0.0
component_58__radius__min__min,0.0
component_58__radius__min__max,0.0
component_58__radius__min__count,0.0
component_58__radius__median__std,0.0
component_53__curvature__sd__count,0.0
component_53__curvature__median__mean,0.0
component_53__curvature__median__std,0.0
component_53__curvature__median__min,0.0
component_53__curvature__median__max,0.0
component_53__curvature__median__count,0.0
component_53__curvature__min__mean,0.0
component_55__curvature__max__std,0.0
component_53__curvature__min__min,0.0
component_53__curvature__min__max,0.0
component_53__curvature__min__count,0.0
component_53__curvature__q1__mean,0.0
component_53__curvature__q1__std,0.0
component_53__curvature__q1__min,0.0
component_53__curvature__q1__max,0.0
component_53__curvature__q1__count,0.0
component_53__curvature__min__std,0.0
component_53__tortuosity__mean,0.0
component_53__tortuosity__std,0.0
component_53__tortuosity__min,0.0
component_53__tortuosity__max,0.0
component_53__tortuosity__count,0.0
component_53__volume__mean,0.0
component_53__volume__std,0.0
component_53__curvature__sd__max,0.0
component_53__volume__count,0.0
component_53__curvature__mean__mean,0.0
component_53__curvature__mean__std,0.0
component_53__curvature__mean__max,0.0
component_53__curvature__mean__count,0.0
component_53__curvature__sd__mean,0.0
component_53__curvature__sd__std,0.0
component_53__curvature__sd__min,0.0
component_53__volume__max,0.0
component_54__radius__median__mean,0.0
component_54__radius__median__std,0.0
component_54__radius__median__min,0.0
component_54__radius__median__max,0.0
component_54__radius__median__count,0.0
component_54__radius__min__mean,0.0
component_54__radius__min__std,0.0
component_53__curvature__q3__mean,0.0
component_54__radius__min__max,0.0
component_54__radius__q1__mean,0.0
component_54__radius__q1__std,0.0
component_54__radius__q1__min,0.0
component_54__radius__q1__max,0.0
component_54__radius__q1__count,0.0
component_54__radius__q3__mean,0.0
component_54__radius__q3__std,0.0
component_54__radius__min__min,0.0
component_53__curvature__q3__std,0.0
component_53__curvature__q3__min,0.0
component_53__curvature__q3__count,0.0
component_53__curvature__max__mean,0.0
component_53__curvature__max__std,0.0
component_53__curvature__max__min,0.0
component_53__curvature__max__max,0.0
component_54__radius__sd__count,0.0
component_54__radius__mean__mean,0.0
component_54__radius__mean__std,0.0
component_54__radius__mean__min,0.0
component_54__radius__mean__max,0.0
component_54__radius__mean__count,0.0
component_54__radius__sd__mean,0.0
component_54__radius__sd__std,0.0
component_54__radius__sd__max,0.0
component_53__curvature__max__count,0.0
component_51_bifurcation__angles__pair1__max,0.0
component_51_bifurcation__angles__pair1__count,0.0
component_51_bifurcation__angles__pair2__mean,0.0
component_51_bifurcation__angles__pair2__std,0.0
component_51_bifurcation__angles__pair2__min,0.0
component_51_bifurcation__angles__pair2__max,0.0
component_51_bifurcation__angles__pair2__count,0.0
component_53__length__count,0.0
component_51_bifurcation__angles__pair3__std,0.0
component_51_bifurcation__angles__pair3__min,0.0
component_51_bifurcation__angles__pair3__max,0.0
component_51_bifurcation__angles__pair3__count,0.0
component_53__radius__mean__mean,0.0
component_53__radius__mean__std,0.0
component_53__radius__mean__min,0.0
component_53__radius__mean__max,0.0
component_51_bifurcation__angles__pair3__mean,0.0
component_48_bifurcation__angles__pair1__mean,0.0
component_48_bifurcation__angles__pair1__std,0.0
component_48_bifurcation__angles__pair1__max,0.0
component_48_bifurcation__angles__pair1__count,0.0
component_48_bifurcation__angles__pair2__mean,0.0
component_48_bifurcation__angles__pair2__std,0.0
component_48_bifurcation__angles__pair2__min,0.0
component_51_bifurcation__angles__pair1__min,0.0
component_48_bifurcation__angles__pair2__count,0.0
component_48_bifurcation__angles__pair3__mean,0.0
component_48_bifurcation__angles__pair3__std,0.0
component_48_bifurcation__angles__pair3__min,0.0
component_48_bifurcation__angles__pair3__max,0.0
component_48_bifurcation__angles__pair3__count,0.0
component_51_bifurcation__angles__pair1__mean,0.0
component_51_bifurcation__angles__pair1__std,0.0
component_48_bifurcation__angles__pair2__max,0.0
component_53__radius__q1__max,0.0
component_53__radius__q1__count,0.0
component_53__radius__q3__mean,0.0
component_53__radius__q3__std,0.0
component_53__radius__q3__min,0.0
component_53__radius__q3__max,0.0
component_53__radius__q3__count,0.0
component_53__radius__mean__count,0.0
component_53__radius__max__std,0.0
component_53__radius__max__min,0.0
component_53__radius__max__max,0.0
component_53__radius__max__count,0.0
component_53__length__mean,0.0
component_53__length__std,0.0
component_53__length__min,0.0
component_53__length__max,0.0
component_53__radius__max__mean,0.0
component_53__radius__sd__mean,0.0
component_53__radius__sd__std,0.0
component_53__radius__sd__min,0.0
component_53__radius__sd__max,0.0
component_53__radius__sd__count,0.0
component_53__radius__median__mean,0.0
component_53__radius__median__std,0.0
component_53__radius__median__min,0.0
component_53__radius__q1__min,0.0
component_53__radius__median__count,0.0
component_53__radius__min__mean,0.0
component_53__radius__min__std,0.0
component_53__radius__min__min,0.0
component_53__radius__min__max,0.0
component_53__radius__min__count,0.0
component_53__radius__q1__mean,0.0
component_53__radius__q1__std,0.0
component_53__radius__median__max,0.0
component_55__radius__max__mean,0.0
component_55__radius__max__std,0.0
component_55__radius__max__min,0.0
component_55__radius__max__max,0.0
component_55__radius__max__count,0.0
component_55__length__mean,0.0
component_55__length__std,0.0
component_54__radius__q3__min,0.0
component_55__length__max,0.0
component_55__length__count,0.0
component_55__tortuosity__mean,0.0
component_55__tortuosity__std,0.0
component_55__tortuosity__min,0.0
component_55__tortuosity__max,0.0
component_55__tortuosity__count,0.0
component_55__volume__mean,0.0
component_55__length__min,0.0
component_55__radius__median__min,0.0
component_55__radius__median__max,0.0
component_55__radius__median__count,0.0
component_55__radius__min__mean,0.0
component_55__radius__min__std,0.0
component_55__radius__min__min,0.0
component_55__radius__min__max,0.0
component_55__radius__q3__count,0.0
component_55__radius__q1__std,0.0
component_55__radius__q1__min,0.0
component_55__radius__q1__max,0.0
component_55__radius__q1__count,0.0
component_55__radius__q3__mean,0.0
component_55__radius__q3__std,0.0
component_55__radius__q3__min,0.0
component_55__radius__q3__max,0.0
component_55__radius__q1__mean,0.0
component_55__curvature__min__mean,0.0
component_55__curvature__min__std,0.0
component_55__curvature__min__min,0.0
component_55__curvature__min__max,0.0
component_55__curvature__min__count,0.0
component_55__curvature__q1__mean,0.0
component_55__curvature__q1__std,0.0
component_55__volume__std,0.0
component_55__curvature__q1__max,0.0
component_55__curvature__q1__count,0.0
component_55__curvature__q3__mean,0.0
component_55__curvature__q3__std,0.0
component_55__curvature__q3__min,0.0
component_55__curvature__q3__max,0.0
component_55__curvature__q3__count,0.0
component_55__curvature__max__mean,0.0
component_55__curvature__q1__min,0.0
component_55__volume__min,0.0
component_55__volume__max,0.0
component_55__volume__count,0.0
component_55__curvature__mean__mean,0.0
component_55__curvature__mean__std,0.0
component_55__curvature__mean__min,0.0
component_55__curvature__mean__max,0.0
component_55__curvature__median__max,0.0
component_55__curvature__sd__mean,0.0
component_55__curvature__sd__std,0.0
component_55__curvature__sd__min,0.0
component_55__curvature__sd__max,0.0
component_55__curvature__sd__count,0.0
component_55__curvature__median__mean,0.0
component_55__curvature__median__std,0.0
component_55__curvature__median__min,0.0
component_55__curvature__mean__count,0.0
component_54__volume__mean,0.0
component_54__volume__std,0.0
component_54__volume__min,0.0
component_54__volume__max,0.0
component_54__volume__count,0.0
component_54__curvature__mean__mean,0.0
component_54__curvature__mean__std,0.0
component_55__radius__median__std,0.0
component_54__curvature__mean__max,0.0
component_54__curvature__mean__count,0.0
component_54__curvature__sd__mean,0.0
component_54__curvature__sd__std,0.0
component_54__curvature__sd__min,0.0
component_54__curvature__sd__max,0.0
component_54__curvature__sd__count,0.0
component_54__curvature__median__mean,0.0
component_54__curvature__mean__min,0.0
component_54__radius__q3__max,0.0
component_54__radius__q3__count,0.0
component_54__radius__max__mean,0.0
component_54__radius__max__std,0.0
component_54__radius__max__min,0.0
component_54__radius__max__max,0.0
component_54__radius__max__count,0.0
component_54__tortuosity__count,0.0
component_54__length__std,0.0
component_54__length__min,0.0
component_54__length__max,0.0
component_54__length__count,0.0
component_54__tortuosity__mean,0.0
component_54__tortuosity__std,0.0
component_54__tortuosity__min,0.0
component_54__tortuosity__max,0.0
component_54__length__mean,0.0
component_54__curvature__max__mean,0.0
component_54__curvature__max__std,0.0
component_54__curvature__max__min,0.0
component_54__curvature__max__max,0.0
component_54__curvature__max__count,0.0
component_55__radius__mean__mean,0.0
component_55__radius__mean__std,0.0
component_54__curvature__median__std,0.0
component_55__radius__mean__max,0.0
component_55__radius__mean__count,0.0
component_55__radius__sd__mean,0.0
component_55__radius__sd__std,0.0
component_55__radius__sd__min,0.0
component_55__radius__sd__max,0.0
component_55__radius__sd__count,0.0
component_55__radius__median__mean,0.0
component_55__radius__mean__min,0.0
component_54__curvature__median__min,0.0
component_54__curvature__median__max,0.0
component_54__curvature__median__count,0.0
component_54__curvature__min__mean,0.0
component_54__curvature__min__std,0.0
component_54__curvature__min__min,0.0
component_54__curvature__min__max,0.0
component_54__curvature__min__count,0.0
component_54__curvature__q3__count,0.0
component_54__curvature__q1__std,0.0
component_54__curvature__q1__min,0.0
component_54__curvature__q1__max,0.0
component_54__curvature__q1__count,0.0
component_54__curvature__q3__mean,0.0
component_54__curvature__q3__std,0.0
component_54__curvature__q3__min,0.0
component_54__curvature__q3__max,0.0
component_54__curvature__q1__mean,0.0
component_63__volume__count,0.0
component_63__curvature__mean__mean,0.0
component_63__curvature__mean__std,0.0
component_63__curvature__mean__min,0.0
component_63__curvature__mean__max,0.0
component_63__curvature__mean__count,0.0
component_63__curvature__sd__mean,0.0
component_59__radius__q1__std,0.0
component_63__curvature__sd__min,0.0
component_63__curvature__sd__max,0.0
component_63__curvature__sd__count,0.0
component_63__curvature__median__mean,0.0
component_63__curvature__median__std,0.0
component_63__curvature__median__min,0.0
component_63__curvature__median__max,0.0
component_63__curvature__median__count,0.0
component_63__curvature__sd__std,0.0
component_63__radius__max__min,0.0
component_63__radius__max__max,0.0
component_63__radius__max__count,0.0
component_63__length__mean,0.0
component_63__length__std,0.0
component_63__length__min,0.0
component_63__length__max,0.0
component_63__volume__max,0.0
component_63__tortuosity__mean,0.0
component_63__tortuosity__std,0.0
component_63__tortuosity__min,0.0
component_63__tortuosity__max,0.0
component_63__tortuosity__count,0.0
component_63__volume__mean,0.0
component_63__volume__std,0.0
component_63__volume__min,0.0
component_63__length__count,0.0
component_63__curvature__max__count,0.0
component_63_bifurcation__angles__pair1__mean,0.0
component_63_bifurcation__angles__pair1__std,0.0
component_63_bifurcation__angles__pair1__min,0.0
component_63_bifurcation__angles__pair1__max,0.0
component_63_bifurcation__angles__pair1__count,0.0
component_63_bifurcation__angles__pair2__mean,0.0
component_63__curvature__min__mean,0.0
component_63_bifurcation__angles__pair2__min,0.0
component_63_bifurcation__angles__pair2__max,0.0
component_63_bifurcation__angles__pair2__count,0.0
component_63_bifurcation__angles__pair3__mean,0.0
component_63_bifurcation__angles__pair3__std,0.0
component_63_bifurcation__angles__pair3__min,0.0
component_63_bifurcation__angles__pair3__max,0.0
component_63_bifurcation__angles__pair3__count,0.0
component_63_bifurcation__angles__pair2__std,0.0
component_63__curvature__min__std,0.0
component_63__curvature__min__min,0.0
component_63__curvature__min__max,0.0
component_63__curvature__min__count,0.0
component_63__curvature__q1__mean,0.0
component_63__curvature__q1__std,0.0
component_63__curvature__q1__min,0.0
component_63__curvature__max__max,0.0
component_63__curvature__q3__mean,0.0
component_63__curvature__q3__std,0.0
component_63__curvature__q3__min,0.0
component_63__curvature__q3__max,0.0
component_63__curvature__q3__count,0.0
component_63__curvature__max__mean,0.0
component_63__curvature__max__std,0.0
component_63__curvature__max__min,0.0
component_63__curvature__q1__max,0.0
component_62__curvature__median__count,0.0
component_62__curvature__min__mean,0.0
component_62__curvature__min__std,0.0
component_62__curvature__min__min,0.0
component_62__curvature__min__max,0.0
component_62__curvature__min__count,0.0
component_62__curvature__q1__mean,0.0
component_63__radius__max__std,0.0
component_62__curvature__q1__min,0.0
component_62__curvature__q1__max,0.0
component_62__curvature__q1__count,0.0
component_62__curvature__q3__mean,0.0
component_62__curvature__q3__std,0.0
component_62__curvature__q3__min,0.0
component_62__curvature__q3__max,0.0
component_62__curvature__q3__count,0.0
component_62__curvature__q1__std,0.0
component_62__volume__std,0.0
component_62__volume__min,0.0
component_62__volume__max,0.0
component_62__volume__count,0.0
component_62__curvature__mean__mean,0.0
component_62__curvature__mean__std,0.0
component_62__curvature__mean__min,0.0
component_62__curvature__median__min,0.0
component_62__curvature__mean__count,0.0
component_62__curvature__sd__mean,0.0
component_62__curvature__sd__std,0.0
component_62__curvature__sd__min,0.0
component_62__curvature__sd__max,0.0
component_62__curvature__sd__count,0.0
component_62__curvature__median__mean,0.0
component_62__curvature__median__std,0.0
component_62__curvature__mean__max,0.0
component_63__radius__median__count,0.0
component_63__radius__min__mean,0.0
component_63__radius__min__std,0.0
component_63__radius__min__min,0.0
component_63__radius__min__max,0.0
component_63__radius__min__count,0.0
component_63__radius__q1__mean,0.0
component_62__curvature__max__mean,0.0
component_63__radius__q1__min,0.0
component_63__radius__q1__max,0.0
component_63__radius__q1__count,0.0
component_63__radius__q3__mean,0.0
component_63__radius__q3__std,0.0
component_63__radius__q3__max,0.0
component_63__radius__q3__count,0.0
component_63__radius__max__mean,0.0
component_63__radius__q1__std,0.0
